TransactionAmount,AverageTransactionAmount,CustomerLocation,RecipientLocation,TransactionType,CurrencyType,RiskLabel
183.36,175.00,Athens,Amsterdam,Loan,CAD,True
891.03,618.00,Sydney,Helsinki,Transfer,EUR,False
971.07,690.00,Dubai,Amsterdam,Refund,RUB,True
291.76,213.00,New York,Stockholm,Transfer,INR,False
46.31,478.00,Helsinki,Seoul,Subscription,JPY,False
520.14,725.00,Mexico City,Dubai,Deposit,EUR,False
604.04,413.00,London,Rome,Debit,USD,False
287.85,614.00,Seoul,Cape Town,Purchase,SGD,True
43.72,260.00,Seoul,Tokyo,Refund,AUD,True
613.28,631.00,Stockholm,Mumbai,Fee,USD,False
242.08,409.00,Berlin,Mumbai,Debit,INR,False
303.88,632.00,Cape Town,Moscow,Purchase,CNY,True
829.13,881.00,Moscow,New York,Withdrawal,NZD,False
596.09,446.00,Amsterdam,Mumbai,Donation,MXN,False
114.07,103.00,Rio de Janeiro,Toronto,Deposit,JPY,False
409.58,568.00,London,Sydney,Exchange,CAD,False
468.36,167.00,Amsterdam,London,Payment,KRW,False
12.90,508.00,London,Seoul,Fee,USD,False
684.91,816.00,Amsterdam,Toronto,Purchase,GBP,True
115.54,436.00,Rio de Janeiro,London,Debit,NOK,False
1445.84,981.00,Cape Town,Tokyo,Credit,NZD,False
716.31,949.00,Tokyo,Tokyo,Reimbursement,TRY,True
56.96,492.00,Berlin,Mexico City,Donation,BRL,False
436.19,329.00,Athens,New York,Invoice,KRW,False
143.19,121.00,Cape Town,Cape Town,Fee,NOK,False
362.49,357.00,Seoul,Mumbai,Donation,CHF,True
1596.84,216.00,Rome,Tokyo,Fee,INR,True
249.74,754.00,Rome,Dubai,Fee,CHF,False
684.71,705.00,Helsinki,Athens,Loan,SGD,False
280.11,323.00,Dublin,Rio de Janeiro,Invoice,HKD,False
620.83,716.00,Rio de Janeiro,Tokyo,Purchase,CHF,True
87.72,155.00,Helsinki,Moscow,Deposit,AUD,False
14.34,103.00,Helsinki,Rome,Exchange,AUD,False
62.05,277.00,London,Mumbai,Exchange,SEK,False
575.52,841.00,London,Mumbai,Refund,GBP,True
478.77,627.00,Rio de Janeiro,Moscow,Reimbursement,KRW,False
46.95,616.00,New York,Mexico City,Subscription,CAD,False
604.71,442.00,Moscow,Athens,Subscription,CHF,False
227.61,167.00,Rio de Janeiro,Toronto,Subscription,INR,False
228.18,528.00,Cape Town,Cape Town,Subscription,TRY,False
49.37,468.00,Mumbai,Mumbai,Credit,CHF,False
123.35,205.00,Rome,New York,Exchange,SGD,False
1223.18,987.00,Stockholm,Tokyo,Invoice,SGD,True
103.31,745.00,Rome,Cape Town,Deposit,RUB,False
5.70,765.00,Amsterdam,Toronto,Donation,GBP,False
212.70,233.00,Sydney,Berlin,Exchange,NOK,False
714.59,921.00,Rome,Rio de Janeiro,Deposit,TRY,False
267.95,280.00,Helsinki,Dubai,Reimbursement,RUB,False
152.04,144.00,New York,Tokyo,Loan,CHF,True
467.15,575.00,Rome,Cape Town,Exchange,USD,False
922.09,740.00,Rio de Janeiro,Amsterdam,Loan,KRW,False
575.70,485.00,Toronto,Tokyo,Loan,NZD,True
156.12,498.00,Stockholm,Rio de Janeiro,Exchange,RUB,False
50.65,188.00,Tokyo,Amsterdam,Subscription,INR,False
243.98,371.00,Amsterdam,Berlin,Invoice,NZD,False
233.83,598.00,Athens,Dubai,Debit,JPY,False
102.12,894.00,Dublin,Mumbai,Credit,KRW,False
166.41,112.00,Cape Town,Rome,Payment,SGD,False
2051.54,465.00,Mexico City,New York,Deposit,NOK,True
413.35,616.00,Helsinki,Mumbai,Invoice,USD,False
125.95,372.00,Cape Town,Seoul,Credit,KRW,False
908.24,892.00,Helsinki,Athens,Payment,RUB,False
19.50,189.00,Amsterdam,Mumbai,Credit,SGD,True
125.70,148.00,Tokyo,Seoul,Payment,HKD,False
1084.91,916.00,Mumbai,Rio de Janeiro,Donation,NZD,False
91.43,524.00,Athens,Seoul,Withdrawal,JPY,False
671.22,675.00,Athens,Mexico City,Refund,TRY,True
85.25,125.00,Seoul,Mumbai,Withdrawal,HKD,False
45.98,227.00,Mumbai,Tokyo,Payment,KRW,False
653.76,465.00,Tokyo,Mexico City,Exchange,SGD,False
296.65,809.00,Helsinki,Dublin,Payment,TRY,False
14.74,576.00,Toronto,Paris,Deposit,BRL,False
1260.08,846.00,New York,Mumbai,Subscription,CAD,True
531.17,476.00,Sydney,London,Exchange,BRL,False
714.57,971.00,Mexico City,Helsinki,Exchange,NOK,False
336.68,314.00,Tokyo,Stockholm,Debit,ZAR,False
602.32,531.00,Mexico City,Dublin,Deposit,TRY,False
286.29,275.00,Paris,Paris,Fee,CAD,False
671.11,639.00,London,Mumbai,Deposit,USD,True
286.53,460.00,Helsinki,Dublin,Fee,HKD,False
829.40,946.00,London,Dublin,Reimbursement,AUD,False
652.78,821.00,Toronto,Mumbai,Purchase,CHF,False
691.29,681.00,Tokyo,New York,Subscription,SEK,False
433.22,347.00,Amsterdam,Athens,Subscription,AUD,False
284.56,368.00,Seoul,Tokyo,Credit,CHF,False
278.36,442.00,Dubai,Sydney,Fee,SGD,False
332.17,806.00,Amsterdam,Mumbai,Invoice,SEK,True
431.44,378.00,Moscow,Helsinki,Loan,GBP,False
60.25,308.00,Athens,Helsinki,Donation,NOK,False
584.40,962.00,Dubai,Sydney,Transfer,JPY,False
357.33,461.00,Rio de Janeiro,London,Fee,AUD,False
159.96,186.00,Paris,Paris,Fee,BRL,False
218.42,609.00,Rome,Seoul,Exchange,SEK,False
700.05,792.00,Sydney,Stockholm,Reimbursement,HKD,False
161.96,143.00,Amsterdam,Paris,Donation,TRY,False
3729.51,584.00,London,Moscow,Loan,HKD,True
223.49,174.00,Seoul,Moscow,Payment,SEK,False
1996.27,544.00,Moscow,Paris,Transfer,TRY,True
331.18,307.00,Toronto,Dublin,Debit,CHF,False
470.61,852.00,Athens,Helsinki,Credit,SEK,False
261.39,320.00,Moscow,Amsterdam,Purchase,JPY,False
24.38,155.00,Tokyo,Sydney,Donation,SGD,False
51.63,939.00,Dubai,Seoul,Fee,AUD,False
360.53,663.00,Mumbai,Stockholm,Reimbursement,TRY,False
190.32,357.00,Amsterdam,Sydney,Credit,SEK,False
283.71,727.00,Dubai,Sydney,Loan,TRY,False
1337.53,934.00,Mexico City,Dublin,Fee,GBP,False
227.90,486.00,Mumbai,Cape Town,Fee,AUD,False
518.24,978.00,Mumbai,Sydney,Withdrawal,SEK,False
4038.73,721.00,Rio de Janeiro,Sydney,Reimbursement,ZAR,True
136.71,680.00,Athens,Helsinki,Transfer,RUB,False
911.97,829.00,Dublin,Sydney,Purchase,NOK,True
130.34,628.00,Seoul,London,Fee,NOK,False
351.65,360.00,Toronto,Seoul,Credit,USD,False
74.05,242.00,Toronto,Dubai,Deposit,TRY,False
1052.45,940.00,Toronto,Athens,Withdrawal,GBP,False
497.77,893.00,Paris,Berlin,Withdrawal,NZD,False
423.23,439.00,Seoul,Paris,Invoice,NZD,False
109.93,626.00,Rome,Mexico City,Payment,BRL,False
598.72,818.00,Berlin,London,Exchange,CAD,False
353.54,409.00,New York,Stockholm,Invoice,RUB,False
7.68,543.00,Mumbai,Helsinki,Transfer,NZD,False
2329.44,585.00,Rome,Cape Town,Deposit,GBP,True
127.70,294.00,Amsterdam,Toronto,Invoice,CHF,False
497.07,345.00,Mexico City,Rio de Janeiro,Fee,NOK,True
348.81,236.00,Dublin,Athens,Fee,USD,False
398.74,267.00,Amsterdam,Helsinki,Exchange,NZD,False
1086.73,961.00,Athens,Mumbai,Credit,AUD,False
125.67,184.00,Amsterdam,Toronto,Exchange,USD,False
666.32,543.00,Paris,Berlin,Donation,EUR,False
766.94,566.00,Seoul,Cape Town,Refund,GBP,True
785.37,708.00,Helsinki,Dublin,Deposit,USD,False
304.86,757.00,Helsinki,Athens,Purchase,GBP,True
710.93,576.00,Rio de Janeiro,Amsterdam,Refund,CAD,True
539.75,384.00,Amsterdam,Tokyo,Fee,SGD,False
972.22,860.00,New York,Mumbai,Purchase,NZD,True
299.89,884.00,New York,Toronto,Purchase,RUB,True
10.91,533.00,Athens,Rio de Janeiro,Subscription,SEK,False
365.03,332.00,Rio de Janeiro,Stockholm,Transfer,SEK,False
317.16,213.00,Rome,Berlin,Donation,ZAR,False
707.12,685.00,Sydney,Toronto,Fee,BRL,False
622.72,474.00,Amsterdam,New York,Purchase,CNY,False
134.97,788.00,Cape Town,Sydney,Transfer,EUR,False
848.04,843.00,Toronto,Rio de Janeiro,Credit,NZD,False
145.59,199.00,Cape Town,Rio de Janeiro,Loan,ZAR,True
48.20,849.00,Seoul,Helsinki,Credit,TRY,False
48.63,103.00,Paris,Helsinki,Payment,CAD,False
73.06,163.00,Cape Town,Mexico City,Deposit,CAD,False
447.62,565.00,Stockholm,Sydney,Deposit,CHF,False
805.62,976.00,Cape Town,Paris,Donation,EUR,False
10.16,167.00,Cape Town,Mexico City,Credit,TRY,False
33.57,108.00,Dubai,Mumbai,Subscription,NOK,True
821.79,881.00,Paris,Stockholm,Debit,SGD,False
8.73,727.00,Rio de Janeiro,Mexico City,Withdrawal,NZD,False
555.96,897.00,Sydney,Mexico City,Loan,ZAR,False
369.60,531.00,Dubai,Helsinki,Reimbursement,CNY,False
27.04,701.00,Dubai,Sydney,Deposit,HKD,False
1531.89,299.00,London,Helsinki,Donation,BRL,True
234.89,168.00,Moscow,Athens,Reimbursement,SGD,False
619.08,760.00,Paris,Sydney,Exchange,TRY,False
198.85,737.00,Mexico City,Moscow,Donation,ZAR,False
256.73,188.00,Amsterdam,Dubai,Loan,INR,False
480.39,378.00,Seoul,Dublin,Fee,BRL,False
908.83,920.00,Stockholm,Seoul,Credit,ZAR,False
551.49,810.00,Amsterdam,Dublin,Invoice,CAD,False
3559.41,586.00,London,Stockholm,Withdrawal,MXN,True
77.63,185.00,Rio de Janeiro,Paris,Transfer,TRY,False
141.76,585.00,Rome,Mexico City,Reimbursement,MXN,False
230.24,551.00,Rome,Dublin,Loan,GBP,False
8.46,109.00,Helsinki,Rio de Janeiro,Exchange,USD,False
260.10,797.00,Amsterdam,Seoul,Purchase,INR,True
482.03,997.00,Sydney,Cape Town,Debit,TRY,False
511.20,442.00,Mumbai,Dublin,Fee,CNY,False
538.14,430.00,New York,Rome,Invoice,CAD,False
2.96,620.00,Tokyo,Amsterdam,Donation,SGD,False
50.62,415.00,Mumbai,London,Fee,USD,False
37.39,164.00,Cape Town,Seoul,Payment,CHF,True
829.25,812.00,Toronto,London,Subscription,AUD,False
5139.11,830.00,New York,Berlin,Exchange,BRL,True
469.02,374.00,Tokyo,Mumbai,Invoice,ZAR,False
51.05,178.00,Amsterdam,Rome,Subscription,USD,False
529.95,800.00,Amsterdam,Cape Town,Reimbursement,GBP,False
144.53,902.00,Berlin,New York,Reimbursement,SEK,False
150.89,340.00,Berlin,Berlin,Donation,MXN,False
628.85,533.00,Berlin,Athens,Subscription,NZD,False
244.27,790.00,Amsterdam,London,Donation,INR,False
221.53,163.00,Stockholm,Mexico City,Reimbursement,CNY,False
96.22,339.00,Athens,Dublin,Transfer,SGD,False
185.12,206.00,Tokyo,Seoul,Purchase,ZAR,True
251.86,204.00,New York,Dubai,Subscription,SGD,False
380.26,659.00,Cape Town,Rio de Janeiro,Refund,BRL,False
634.27,472.00,Dublin,London,Reimbursement,NOK,False
91.86,331.00,Moscow,Sydney,Donation,INR,False
175.07,356.00,Mexico City,Sydney,Reimbursement,KRW,False
717.07,923.00,Cape Town,Sydney,Credit,USD,False
95.74,138.00,London,Toronto,Credit,SGD,False
1381.68,507.00,London,Athens,Payment,BRL,False
136.36,130.00,Mumbai,New York,Invoice,EUR,False
733.51,547.00,Helsinki,New York,Refund,KRW,True
4808.13,860.00,Cape Town,Cape Town,Deposit,SGD,False
505.92,369.00,London,Moscow,Donation,INR,False
572.58,519.00,Stockholm,Mexico City,Payment,BRL,False
69.40,540.00,Paris,Paris,Reimbursement,RUB,False
847.42,842.00,Berlin,Seoul,Fee,NOK,False
26.59,572.00,Berlin,Cape Town,Transfer,AUD,False
543.29,445.00,Rio de Janeiro,Stockholm,Invoice,CAD,False
172.09,881.00,Paris,Dublin,Loan,BRL,True
464.81,538.00,Dublin,Rome,Purchase,AUD,True
43.19,425.00,Athens,Toronto,Subscription,KRW,False
1603.56,680.00,Cape Town,New York,Purchase,ZAR,True
126.23,213.00,Seoul,Amsterdam,Fee,SEK,False
718.39,593.00,Moscow,Toronto,Exchange,AUD,False
230.89,636.00,Dublin,Dublin,Reimbursement,HKD,False
154.17,139.00,Dublin,Seoul,Deposit,NZD,False
125.50,328.00,Amsterdam,Moscow,Withdrawal,USD,False
81.17,566.00,Stockholm,London,Loan,EUR,True
38.36,358.00,Paris,Berlin,Payment,EUR,False
365.69,533.00,Dubai,Athens,Reimbursement,SEK,False
3937.33,874.00,Seoul,Paris,Exchange,CNY,True
259.01,362.00,Dubai,Dubai,Withdrawal,JPY,False
99.99,562.00,Dublin,London,Debit,MXN,False
295.44,285.00,Mumbai,Seoul,Loan,CHF,False
683.23,528.00,Sydney,Amsterdam,Donation,SGD,False
202.15,264.00,Stockholm,Tokyo,Debit,TRY,False
328.71,986.00,Dubai,Athens,Deposit,KRW,True
3.65,127.00,Sydney,Amsterdam,Fee,CNY,False
37.53,380.00,Mumbai,Dublin,Credit,ZAR,False
323.48,446.00,Mumbai,Amsterdam,Fee,NOK,False
674.83,667.00,Mumbai,Toronto,Refund,NOK,True
162.37,150.00,Cape Town,Dublin,Donation,MXN,False
285.40,585.00,Tokyo,Dubai,Reimbursement,NOK,False
870.70,761.00,Dubai,New York,Transfer,INR,False
281.09,634.00,Athens,Toronto,Debit,TRY,False
89.93,768.00,Stockholm,Seoul,Purchase,CAD,True
30.28,985.00,Moscow,Rome,Withdrawal,SEK,False
427.36,475.00,Mumbai,Moscow,Credit,NOK,False
61.28,373.00,Helsinki,Seoul,Deposit,USD,False
818.45,774.00,Berlin,Helsinki,Credit,GBP,False
273.33,404.00,Sydney,Rio de Janeiro,Refund,INR,False
182.27,126.00,Cape Town,Sydney,Credit,CNY,False
164.75,398.00,Dublin,Athens,Withdrawal,CHF,False
250.13,276.00,Moscow,Toronto,Loan,USD,False
1341.24,922.00,New York,Toronto,Exchange,EUR,False
194.44,250.00,Mexico City,Dubai,Exchange,NOK,False
1270.57,304.00,Rome,Dubai,Subscription,SEK,True
187.02,624.00,Mumbai,Tokyo,Transfer,EUR,True
2248.26,829.00,Dubai,Seoul,Payment,EUR,False
954.69,939.00,Seoul,Athens,Subscription,USD,False
238.66,446.00,Toronto,Paris,Transfer,HKD,False
1341.72,925.00,Cape Town,Stockholm,Reimbursement,ZAR,False
347.06,295.00,Sydney,Rome,Donation,JPY,True
155.89,262.00,Rome,Seoul,Payment,EUR,False
261.73,558.00,Cape Town,Stockholm,Donation,JPY,False
99.91,505.00,Dubai,Cape Town,Donation,BRL,False
1191.26,844.00,Helsinki,Helsinki,Debit,NZD,False
499.78,735.00,Paris,Stockholm,Subscription,ZAR,False
370.64,990.00,Dubai,Dubai,Purchase,JPY,False
50.13,688.00,Sydney,Tokyo,Debit,AUD,False
497.72,693.00,Seoul,Berlin,Payment,NOK,False
317.34,293.00,Dublin,Helsinki,Exchange,RUB,False
125.72,103.00,Mumbai,Tokyo,Debit,EUR,False
174.55,177.00,Rome,Stockholm,Loan,CHF,True
198.82,777.00,London,Stockholm,Fee,GBP,False
47.12,158.00,Athens,Dubai,Debit,INR,False
293.92,608.00,Sydney,Rio de Janeiro,Deposit,AUD,False
731.47,920.00,Dubai,Rome,Debit,ZAR,False
119.25,304.00,Rome,Rome,Loan,JPY,False
202.42,288.00,Helsinki,New York,Reimbursement,JPY,False
148.62,266.00,Rome,New York,Withdrawal,JPY,False
349.08,304.00,Amsterdam,London,Credit,INR,False
207.82,157.00,Berlin,Mumbai,Credit,RUB,False
210.21,161.00,Berlin,Toronto,Refund,NZD,False
19.22,861.00,Mumbai,New York,Exchange,SEK,False
2487.60,343.00,Moscow,Moscow,Purchase,JPY,False
324.33,554.00,Stockholm,Helsinki,Reimbursement,NZD,False
170.41,765.00,Rome,Tokyo,Purchase,JPY,True
46.55,112.00,Mumbai,Mumbai,Transfer,USD,True
230.24,303.00,Rio de Janeiro,Cape Town,Withdrawal,JPY,False
546.45,800.00,Berlin,Dublin,Exchange,SEK,False
141.93,772.00,New York,Dublin,Loan,GBP,True
429.90,629.00,Berlin,Dubai,Exchange,SGD,False
287.81,300.00,Rio de Janeiro,Berlin,Invoice,CAD,True
27.68,205.00,Amsterdam,Dubai,Withdrawal,USD,False
32.55,371.00,Amsterdam,Toronto,Purchase,AUD,False
89.69,119.00,Cape Town,Helsinki,Credit,KRW,False
7.96,161.00,Toronto,Sydney,Refund,INR,False
665.47,895.00,Cape Town,Sydney,Debit,GBP,False
250.28,314.00,Berlin,Tokyo,Subscription,CHF,False
439.37,588.00,Paris,Tokyo,Donation,AUD,False
1032.56,953.00,Amsterdam,Helsinki,Invoice,SGD,False
1798.19,456.00,Cape Town,Tokyo,Deposit,CAD,True
103.25,497.00,Dubai,Berlin,Refund,BRL,False
29.33,900.00,Stockholm,Helsinki,Reimbursement,MXN,False
287.01,620.00,Cape Town,Rome,Reimbursement,CNY,False
262.07,575.00,Tokyo,Seoul,Fee,ZAR,False
137.54,562.00,Amsterdam,London,Reimbursement,SGD,False
1130.68,832.00,Seoul,Helsinki,Reimbursement,CAD,False
283.37,233.00,Seoul,Mexico City,Fee,CHF,False
341.52,952.00,Paris,Amsterdam,Payment,BRL,False
25.72,221.00,Dublin,Dubai,Debit,NZD,False
172.38,223.00,London,Tokyo,Debit,CHF,True
240.02,197.00,Amsterdam,London,Loan,ZAR,False
189.78,931.00,Helsinki,Mexico City,Deposit,USD,False
1879.43,454.00,Amsterdam,Dubai,Donation,USD,True
387.03,321.00,Stockholm,Paris,Transfer,CHF,False
353.70,250.00,London,Moscow,Payment,RUB,False
6.39,102.00,London,New York,Withdrawal,JPY,False
60.63,575.00,Mexico City,Athens,Debit,CNY,False
329.49,751.00,Paris,Dubai,Reimbursement,MXN,False
112.92,582.00,Paris,Paris,Fee,ZAR,False
583.48,405.00,Sydney,Cape Town,Reimbursement,BRL,False
3787.58,740.00,Toronto,Cape Town,Loan,SGD,True
637.01,759.00,Stockholm,Rome,Purchase,BRL,True
271.18,928.00,Mumbai,Helsinki,Invoice,JPY,False
36.50,536.00,Moscow,London,Exchange,INR,False
102.65,272.00,Berlin,Sydney,Debit,ZAR,False
267.01,197.00,Paris,Dublin,Payment,INR,False
472.79,856.00,Berlin,Mumbai,Deposit,ZAR,False
300.61,645.00,Dubai,Sydney,Fee,MXN,False
987.00,677.00,Dubai,Moscow,Purchase,HKD,True
657.97,755.00,Helsinki,Toronto,Fee,KRW,False
879.20,712.00,Paris,Rio de Janeiro,Deposit,SGD,False
530.99,667.00,Tokyo,Dublin,Donation,EUR,False
674.69,504.00,Amsterdam,Cape Town,Deposit,MXN,False
146.60,699.00,Dublin,Seoul,Donation,NOK,False
590.11,676.00,Rome,Dublin,Withdrawal,CHF,False
165.96,798.00,London,Toronto,Invoice,NOK,False
64.45,168.00,Paris,Cape Town,Invoice,USD,False
114.38,996.00,Cape Town,Rome,Fee,JPY,False
271.66,223.00,London,Athens,Payment,KRW,False
59.94,103.00,New York,Mumbai,Exchange,MXN,True
574.12,497.00,Rio de Janeiro,Mumbai,Donation,JPY,False
189.86,181.00,Stockholm,Dublin,Invoice,CHF,False
289.32,731.00,Rome,Berlin,Purchase,MXN,True
71.36,115.00,Mexico City,Berlin,Purchase,KRW,True
532.95,640.00,Amsterdam,Dublin,Fee,AUD,False
1011.27,749.00,Athens,Helsinki,Subscription,TRY,False
1139.68,717.00,Dubai,Toronto,Fee,SGD,False
298.53,413.00,Amsterdam,Rome,Invoice,SGD,False
147.68,134.00,Seoul,London,Transfer,HKD,False
784.62,838.00,New York,Cape Town,Donation,TRY,False
576.62,479.00,Rio de Janeiro,Athens,Transfer,SGD,False
607.31,710.00,Helsinki,Seoul,Donation,NOK,False
635.93,565.00,Toronto,Berlin,Transfer,NOK,False
700.45,945.00,Mexico City,Tokyo,Invoice,TRY,True
1225.00,975.00,Moscow,Moscow,Donation,CNY,False
147.07,391.00,Helsinki,Tokyo,Reimbursement,NOK,False
422.88,436.00,Rio de Janeiro,Sydney,Fee,TRY,False
271.67,249.00,Mexico City,New York,Credit,JPY,False
608.99,868.00,Tokyo,Berlin,Credit,EUR,False
237.47,182.00,Moscow,Dublin,Invoice,USD,False
11.69,430.00,Moscow,Dublin,Purchase,EUR,True
73.74,350.00,Mexico City,Mumbai,Credit,NZD,False
1314.90,967.00,Tokyo,Paris,Loan,HKD,False
388.64,876.00,Paris,Amsterdam,Subscription,GBP,False
521.22,416.00,Amsterdam,Dublin,Loan,USD,False
27.82,183.00,Dublin,Amsterdam,Deposit,KRW,False
729.74,653.00,Sydney,Athens,Debit,CAD,False
506.10,746.00,Tokyo,Berlin,Exchange,NZD,False
731.65,833.00,Tokyo,Seoul,Deposit,CNY,False
218.12,747.00,Stockholm,Cape Town,Transfer,EUR,False
1410.34,963.00,Berlin,Cape Town,Debit,CNY,False
418.62,318.00,Dublin,Athens,Reimbursement,TRY,False
916.46,679.00,Moscow,Cape Town,Exchange,RUB,False
406.49,585.00,Amsterdam,London,Deposit,CAD,False
538.08,800.00,Dubai,Mumbai,Invoice,HKD,True
86.06,128.00,Tokyo,Rio de Janeiro,Credit,SGD,False
2015.24,900.00,Moscow,Mexico City,Loan,SGD,False
319.08,543.00,Paris,Seoul,Reimbursement,USD,False
481.84,453.00,Tokyo,Sydney,Refund,MXN,False
390.61,723.00,Amsterdam,Moscow,Debit,SEK,False
391.20,303.00,Helsinki,Toronto,Transfer,JPY,False
755.78,542.00,Dublin,Moscow,Purchase,CNY,True
600.25,492.00,Sydney,Rome,Subscription,BRL,False
84.21,332.00,Helsinki,London,Reimbursement,CHF,False
466.75,352.00,Mexico City,New York,Transfer,ZAR,False
23.10,271.00,Stockholm,Mexico City,Refund,NZD,False
204.29,812.00,Dubai,Toronto,Withdrawal,HKD,False
78.72,230.00,Stockholm,Athens,Reimbursement,NOK,False
322.64,375.00,Mexico City,London,Purchase,TRY,True
201.04,595.00,Helsinki,Mexico City,Withdrawal,HKD,False
102.84,112.00,London,Athens,Invoice,USD,False
483.57,857.00,Athens,Dublin,Fee,KRW,False
563.22,980.00,Helsinki,Toronto,Fee,BRL,False
73.45,796.00,Toronto,Dubai,Subscription,USD,False
961.41,730.00,Mexico City,Stockholm,Subscription,AUD,False
840.44,983.00,Sydney,Stockholm,Loan,SEK,False
38.84,108.00,New York,Tokyo,Fee,HKD,True
343.18,243.00,London,Rome,Purchase,HKD,True
53.03,353.00,Helsinki,Mumbai,Invoice,CNY,False
113.24,317.00,Cape Town,Mumbai,Fee,CAD,False
246.22,933.00,Sydney,Rome,Payment,NZD,False
86.97,827.00,Mumbai,Stockholm,Transfer,CHF,False
19.25,359.00,Tokyo,Seoul,Subscription,TRY,False
432.21,333.00,Moscow,London,Refund,JPY,True
933.86,758.00,Athens,Dublin,Deposit,BRL,False
773.63,563.00,Paris,Sydney,Subscription,RUB,False
945.58,639.00,Rio de Janeiro,Athens,Withdrawal,KRW,False
0.52,144.00,London,Paris,Donation,GBP,False
147.60,173.00,Stockholm,Toronto,Deposit,CAD,False
33.35,262.00,Paris,Mexico City,Payment,ZAR,False
330.34,586.00,Seoul,Mexico City,Credit,HKD,False
410.88,654.00,Helsinki,Toronto,Payment,KRW,False
293.32,376.00,Toronto,London,Loan,MXN,False
705.25,517.00,Moscow,Athens,Deposit,CHF,False
309.44,935.00,Dublin,New York,Payment,CHF,False
398.78,468.00,Mumbai,Amsterdam,Purchase,CAD,True
1448.49,254.00,Tokyo,Dubai,Transfer,BRL,True
461.39,695.00,Sydney,Cape Town,Payment,USD,False
677.66,445.00,Rio de Janeiro,Amsterdam,Payment,SGD,False
523.68,431.00,Paris,Helsinki,Debit,NZD,False
337.42,236.00,Rio de Janeiro,Tokyo,Debit,ZAR,False
91.20,151.00,Seoul,Helsinki,Exchange,CAD,False
19.27,489.00,Stockholm,London,Withdrawal,CHF,False
81.05,138.00,Seoul,Sydney,Debit,AUD,False
94.96,908.00,Toronto,Cape Town,Refund,HKD,False
900.92,698.00,Moscow,Stockholm,Donation,EUR,False
670.94,863.00,Mexico City,Mumbai,Fee,NOK,False
847.53,793.00,Rome,Toronto,Withdrawal,CHF,False
149.21,643.00,Mumbai,Athens,Reimbursement,NOK,False
1317.31,971.00,Moscow,Athens,Purchase,INR,True
526.99,925.00,Mumbai,Stockholm,Reimbursement,BRL,False
117.57,235.00,Tokyo,Dubai,Withdrawal,USD,False
17.37,783.00,Cape Town,Sydney,Subscription,HKD,False
683.40,609.00,Dublin,London,Reimbursement,AUD,False
5593.33,813.00,Seoul,Moscow,Withdrawal,NOK,True
206.48,481.00,Dublin,Mexico City,Transfer,USD,False
136.46,281.00,London,Mexico City,Deposit,HKD,False
142.86,153.00,Seoul,Toronto,Credit,AUD,False
307.79,346.00,Stockholm,Toronto,Deposit,HKD,False
386.86,502.00,New York,Amsterdam,Withdrawal,CHF,False
648.76,902.00,New York,Mexico City,Subscription,GBP,False
108.43,183.00,Cape Town,London,Purchase,KRW,True
87.66,352.00,Rome,Berlin,Fee,MXN,False
711.75,831.00,Athens,Dublin,Donation,RUB,False
59.80,129.00,Amsterdam,Sydney,Fee,MXN,False
1550.32,873.00,Sydney,Moscow,Exchange,EUR,False
469.53,972.00,Helsinki,London,Debit,USD,False
230.69,168.00,Moscow,Sydney,Donation,ZAR,False
732.45,566.00,Amsterdam,Mumbai,Loan,TRY,True
915.50,936.00,London,Toronto,Debit,GBP,False
460.70,777.00,Mumbai,Rio de Janeiro,Exchange,SEK,False
351.68,477.00,Dublin,Tokyo,Transfer,AUD,False
1431.10,398.00,Mexico City,Moscow,Payment,EUR,True
230.64,196.00,Paris,Helsinki,Withdrawal,NZD,False
560.12,988.00,Toronto,Tokyo,Payment,ZAR,False
23.20,100.00,Dubai,Athens,Credit,INR,False
575.49,161.00,Toronto,Athens,Payment,CHF,True
1236.84,953.00,Sydney,Rio de Janeiro,Exchange,CHF,False
254.85,638.00,Cape Town,Seoul,Exchange,USD,False
76.03,385.00,Berlin,Tokyo,Withdrawal,EUR,False
837.35,819.00,Athens,Rio de Janeiro,Debit,CAD,False
1352.87,981.00,Amsterdam,London,Deposit,KRW,True
238.74,656.00,London,Athens,Donation,JPY,False
90.31,198.00,Tokyo,Tokyo,Deposit,SGD,True
161.66,277.00,Cape Town,Athens,Reimbursement,BRL,False
438.22,416.00,London,Rio de Janeiro,Invoice,INR,False
